icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,Medical ID
314.0,1972.0,,,4590
296.0,1891.0,,,4591
290.0,1763.0,,,4592
285.0,1716.0,,,4593
278.0,1689.0,,,4594
273.0,1668.0,,,4595
277.0,1596.0,,,4596
274.0,1515.0,,,4597
260.0,1479.0,,,4598
252.0,1395.0,,,4599
227.0,1317.0,,,4600
227.0,1304.0,,,4601
220.0,1246.0,,,4602
208.0,1186.0,,,4603
193.0,1097.0,,,4604
186.0,1019.0,,,4605
188.0,972.0,,,4606
193.0,912.0,,,4607
177.0,891.0,,,4608
178.0,912.0,,,4609
170.0,886.0,,,4610
165.0,869.0,,,4611
156.0,846.0,,,4612
148.0,818.0,,,4613
144.0,774.0,,,4614
143.0,792.0,,,4615
128.0,756.0,,,4616
120.0,740.0,,,4617
119.0,635.0,,,4618
117.0,649.0,,,4619
110.0,632.0,,,4620
105.0,615.0,,,4621
100.0,597.0,,,4622
97.0,582.0,,,4623
98.0,556.0,,,4624
97.0,526.0,,,4625
99.0,527.0,,,4626
93.0,529.0,,,4627
93.0,514.0,,,4628
94.0,499.0,,,4629
96.0,530.0,,,4630
89.0,503.0,,,4631
84.0,491.0,,,4632
87.0,483.0,,,4633
88.0,470.0,,,4634
91.0,477.0,,,4635
97.0,488.0,,,4636
93.0,496.0,,,4637
98.0,496.0,,,4638
98.0,511.0,,,4639
90.0,484.0,,,4640
84.0,425.0,,,4641
81.0,398.0,,,4642
80.0,401.0,,,4643
80.0,412.0,,,4644
80.0,403.0,,,4645
86.0,411.0,,,4646
86.0,379.0,,,4647
87.0,366.0,,,4648
90.0,358.0,,,4649
89.0,359.0,,,4650
99.0,363.0,,,4651
99.0,341.0,,,4652
92.0,346.0,,,4653
86.0,328.0,,,4654
90.0,314.0,,,4655
90.0,311.0,,,4656
83.0,302.0,,,4657
82.0,286.0,,,4658
79.0,273.0,,,4659
78.0,268.0,,,4660
78.0,271.0,,,4661
79.0,265.0,,,4662
79.0,263.0,,,4663
73.0,245.0,,,4664
73.0,256.0,,,4665
74.0,259.0,,,4666
74.0,247.0,,,4667
68.0,238.0,,,4668
60.0,232.0,,,4669
54.0,226.0,,,4670
54.0,229.0,,,4671
54.0,236.0,,,4672
53.0,233.0,,,4673
58.0,243.0,,,4674
59.0,253.0,,,4675
62.0,243.0,,,4676
63.0,242.0,,,4677
67.0,247.0,,,4678
72.0,273.0,,,4679
66.0,268.0,,,4680
62.0,254.0,,,4681
65.0,260.0,,,4682
64.0,245.0,,,4683
66.0,246.0,,,4684
67.0,252.0,,,4685
66.0,250.0,,,4686
64.0,263.0,,,4687
59.0,270.0,,,4688
57.0,276.0,,,4689
54.0,273.0,,,4690
58.0,270.0,,,4691
69.0,281.0,,,4692
79.0,298.0,,,4693
86.0,285.0,,,4694
89.0,302.0,,,4695
88.0,313.0,,,4696
91.0,318.0,,,4697
93.0,325.0,,,4698
93.0,342.0,,,4699
93.0,380.0,,,4700
98.0,408.0,,,4701
105.0,411.0,,,4702
104.0,426.0,,,4703
119.0,456.0,,,4704
115.0,467.0,,,4705
117.0,494.0,,,4706
117.0,539.0,,,4707
125.0,571.0,,,4708
126.0,593.0,,,4709
132.0,621.0,,,4710
147.0,628.0,,,4711
150.0,652.0,,,4712
148.0,690.0,,,4713
150.0,752.0,,,4714
146.0,774.0,,,4715
160.0,820.0,,,4716
158.0,849.0,,,4717
164.0,845.0,,,4718
167.0,844.0,,,4719
170.0,853.0,,,4720
196.0,915.0,,,4721
192.0,943.0,,,4722
199.0,960.0,,,4723
204.0,995.0,,,4724
207.0,1026.0,,,4725
210.0,1009.0,,,4726
212.0,1018.0,,,4727
220.0,1077.0,,,4728
216.0,1062.0,,,4729
238.0,1074.0,,,4730
237.0,1079.0,,,4731
236.0,1122.0,,,4732
240.0,1122.0,,,4733
240.0,1140.0,,,4734
237.0,1157.0,,,4735
237.0,1163.0,,,4736
229.0,1168.0,,,4737
242.0,1177.0,,,4738
241.0,1182.0,,,4739
242.0,1222.0,,,4740
237.0,1220.0,,,4741
247.0,1305.0,,,4742
246.0,1333.0,,,4743
254.0,1370.0,,,4744
259.0,1391.0,,,4745
274.0,1377.0,,,4746
272.0,1383.0,,,4747
290.0,1463.0,,,4748
305.0,1556.0,,,4749
318.0,1623.0,,,4750
336.0,1671.0,,,4751
353.0,1727.0,,,4752
353.0,1795.0,,,4753
382.0,1780.0,,,4754
393.0,1840.0,,,4755
413.0,1945.0,,,4756
409.0,2009.0,,,4757
439.0,2027.0,,,4758
424.0,2048.0,,,4759
432.0,2077.0,,,4760
446.0,2059.0,,,4761
454.0,2148.0,,,4762
457.0,2218.0,,,4763
461.0,2243.0,,,4764
459.0,2324.0,,,4765
466.0,2350.0,,,4766
474.0,2422.0,,,4767
490.0,2438.0,,,4768
510.0,2545.0,,,4769
538.0,2638.0,,,4770
544.0,2720.0,,,4771
560.0,2724.0,,,4772
571.0,2793.0,,,4773
564.0,2830.0,,,4774
565.0,2903.0,,,4775
584.0,2957.0,,,4776
601.0,3093.0,,,4777
620.0,3121.0,,,4778
631.0,3145.0,,,4779
654.0,3139.0,,,4780
665.0,3149.0,,,4781
685.0,3140.0,,,4782
685.0,3335.0,,,4783
704.0,3499.0,,,4784
720.0,3549.0,,,4785
720.0,3556.0,,,4786
722.0,3506.0,,,4787
728.0,3542.0,,,4788
735.0,3506.0,,,4789
728.0,3616.0,,,4790
728.0,3726.0,,,4791
726.0,3725.0,,,4792
740.0,3694.0,,,4793
740.0,3714.0,,,4794
750.0,3491.0,,,4795
739.0,3596.0,,,4796
757.0,3747.0,,,4797
776.0,3776.0,,,4798
793.0,4180.0,,,4799
816.0,4187.0,,,4800
817.0,4212.0,,,4801
814.0,3970.0,,,4802
840.0,4012.0,,,4803
833.0,4263.0,,,4804
859.0,4457.0,,,4805
870.0,4651.0,,,4806
863.0,4592.0,,,4807
873.0,4554.0,,,4808
890.0,4527.0,,,4809
885.0,4525.0,,,4810
894.0,4683.0,,,4811
901.0,4879.0,,,4812
924.0,4868.0,,,4813
924.0,4848.0,,,4814
908.0,4787.0,,,4815
910.0,4706.0,,,4816
894.0,4614.0,,,4817
887.0,4645.0,,,4818
890.0,4683.0,,,4819
891.0,4612.0,,,4820
881.0,4490.0,,,4821
874.0,4395.0,,,4822
895.0,4344.0,,,4823
888.0,4204.0,,,4824
882.0,4165.0,,,4825
870.0,4215.0,,,4826
880.0,4087.0,,,4827
862.0,3975.0,,,4828
859.0,3890.0,,,4829
834.0,3797.0,,,4830
825.0,3617.0,,,4831
819.0,3610.0,,,4832
799.0,3649.0,,,4833
788.0,3486.0,,,4834
770.0,3432.0,,,4835
758.0,3312.0,,,4836
747.0,3188.0,,,4837
750.0,3058.0,,,4838
742.0,3029.0,,,4839
702.0,2997.0,,,4840
697.0,2975.0,,,4841
667.0,2816.0,,,4842
647.0,2638.0,,,4843
629.0,2608.0,,,4844
630.0,2503.0,,,4845
637.0,2542.0,,,4846
646.0,2531.0,,,4847
641.0,2504.0,,,4848
612.0,2497.0,,,4849
597.0,2375.0,,,4850
574.0,2335.0,,,4851
585.0,2274.0,,,4852
595.0,2273.0,,,4853
604.0,2360.0,,,4854
617.0,2255.0,,,4855
604.0,2193.0,,,4856
605.0,2163.0,,,4857
585.0,2126.0,,,4858
601.0,2069.0,,,4859
602.0,2114.0,,,4860
604.0,2166.0,,,4861
586.0,2138.0,,,4862
584.0,2111.0,,,4863
582.0,2080.0,,,4864
579.0,2031.0,,,4865
572.0,2003.0,,,4866
577.0,2022.0,,,4867
594.0,2086.0,,,4868
578.0,2066.0,,,4869
580.0,2046.0,,,4870
577.0,2026.0,,,4871
571.0,2039.0,,,4872
576.0,1935.0,,,4873
600.0,2069.0,,,4874
601.0,2128.0,,,4875
622.0,2108.0,,,4876
622.0,2085.0,,,4877
627.0,2102.0,,,4878
615.0,2112.0,,,4879
626.0,2112.0,,,4880
627.0,2193.0,,,4881
658.0,2287.0,,,4882
669.0,2278.0,,,4883
663.0,2293.0,,,4884
694.0,2273.0,,,4885
700.0,2343.0,,,4886
706.0,2269.0,,,4887
726.0,2221.0,,,4888
728.0,2506.0,,,4889
740.0,2516.0,,,4890
757.0,2537.0,,,4891
766.0,2605.0,,,4892
801.0,2231.0,,,4893
833.0,2253.0,,,4894
873.0,2426.0,,,4895
879.0,2692.0,,,4896
897.0,2963.0,,,4897
928.0,3024.0,,,4898
962.0,3088.0,,,4899
1000.0,3141.0,,,4900
1026.0,3187.0,,,4901
1059.0,3388.0,,,4902
1067.0,3605.0,,,4903
1097.0,3721.0,,,4904
1117.0,3766.0,,,4905
1178.0,3811.0,,,4906
1213.0,3970.0,,,4907
1237.0,4010.0,,,4908
1262.0,4145.0,,,4909
1295.0,4337.0,,,4910
1325.0,4351.0,,,4911
1345.0,4422.0,,,4912
1367.0,4354.0,,,4913
1391.0,4350.0,,,4914
1405.0,4200.0,,,4915
1434.0,4384.0,,,4916
1436.0,4491.0,,,4917
1431.0,4416.0,,,4918
1463.0,4354.0,,,4919
1456.0,4303.0,,,4920
1469.0,4236.0,,,4921
1468.0,4068.0,,,4922
1462.0,4045.0,,,4923
1462.0,4311.0,,,4924
1438.0,4213.0,,,4925
1425.0,4066.0,,,4926
1409.0,4035.0,,,4927
1391.0,3913.0,,,4928
1386.0,3720.0,,,4929
1368.0,3721.0,,,4930
1345.0,3905.0,,,4931
1329.0,3832.0,,,4932
1330.0,3783.0,,,4933
1343.0,3700.0,,,4934
1346.0,3621.0,,,4935
1350.0,3333.0,,,4936
1332.0,3362.0,,,4937
1321.0,3552.0,,,4938
1283.0,3432.0,,,4939
1243.0,3301.0,,,4940
1233.0,3182.0,,,4941
1204.0,3070.0,,,4942
1190.0,2888.0,,,4943
1171.0,2802.0,,,4944
1174.0,2837.0,,,4945
1149.0,2851.0,,,4946
1108.0,2796.0,,,4947
1078.0,2707.0,,,4948
1050.0,2556.0,,,4949
1040.0,2320.0,,,4950
1032.0,2246.0,,,4951
988.0,2308.0,,,4952
953.0,2172.0,,,4953
898.0,2107.0,,,4954
852.0,2010.0,,,4955
834.0,1924.0,,,4956
815.0,1840.0,,,4957
806.0,1800.0,,,4958
778.0,1849.0,,,4959
752.0,1774.0,,,4960
733.0,1648.0,,,4961
711.0,1585.0,,,4962
681.0,1521.0,,,4963
690.0,1402.0,,,4964
664.0,1383.0,,,4965
624.0,1429.0,,,4966
609.0,1373.0,,,4967
579.0,1295.0,,,4968
572.0,1251.0,,,4969
545.0,1185.0,,,4970
547.0,1104.0,,,4971
538.0,1068.0,,,4972
520.0,1102.0,,,4973
514.0,1056.0,,,4974
491.0,1016.0,,,4975
478.0,978.0,,,4976
477.0,967.0,,,4977
479.0,901.0,,,4978
458.0,894.0,,,4979
438.0,908.0,,,4980
434.0,880.0,,,4981
435.0,873.0,,,4982
404.0,754.0,,,4983
387.0,773.0,,,4984
380.0,714.0,,,4985
360.0,699.0,,,4986
353.0,746.0,,,4987
339.0,744.0,,,4988
335.0,705.0,,,4989
322.0,686.0,,,4990
317.0,664.0,,,4991
319.0,617.0,,,4992
318.0,604.0,,,4993
307.0,627.0,,,4994
290.0,617.0,,,4995
273.0,597.0,,,4996
259.0,588.0,,,4997
252.0,571.0,,,4998
252.0,534.0,,,4999
250.0,519.0,,,5000
249.0,537.0,,,5001
248.0,520.0,,,5002
242.0,523.0,,,5003
234.0,506.0,,,5004
231.0,491.0,,,5005
228.0,452.0,,,5006
225.0,456.0,,,5007
228.0,476.0,,,5008
218.0,458.0,,,5009
219.0,454.0,,,5010
207.0,447.0,,,5011
201.0,444.0,,,5012
199.0,419.0,,,5013
199.0,430.0,,,5014
196.0,428.0,,,5015
202.0,475.0,,,5016
200.0,480.0,,,5017
202.0,488.0,,,5018
203.0,515.0,,,5019
206.0,462.0,,,5020
202.0,493.0,,,5021
207.0,512.0,,,5022
219.0,530.0,,,5023
233.0,571.0,,,5024
235.0,583.0,,,5025
236.0,600.0,,,5026
241.0,559.0,,,5027
261.0,597.0,,,5028
274.0,687.0,,,5029
288.0,706.0,,,5030
284.0,743.0,,,5031
303.0,782.0,,,5032
298.0,802.0,,,5033
306.0,773.0,,,5034
345.0,845.0,,,5035
352.0,960.0,,,5036
367.0,991.0,,,5037
388.0,1051.0,,,5038
395.0,1092.0,,,5039
402.0,1142.0,,,5040
398.0,1011.0,,,5041
432.0,1116.0,,,5042
452.0,1290.0,,,5043
465.0,1352.0,,,5044
473.0,1360.0,,,5045
489.0,1416.0,,,5046
491.0,1402.0,,,5047
501.0,1359.0,,,5048
526.0,1401.0,,,5049
567.0,1567.0,,,5050
598.0,1739.0,,,5051
597.0,1789.0,,,5052
616.0,1824.0,,,5053
626.0,1845.0,,,5054
632.0,1771.0,,,5055
671.0,1907.0,,,5056
687.0,2012.0,,,5057
690.0,2071.0,,,5058
703.0,2091.0,,,5059
712.0,2126.0,,,5060
704.0,2119.0,,,5061
705.0,2061.0,,,5062
725.0,2125.0,,,5063
725.0,2298.0,,,5064
749.0,2318.0,,,5065
742.0,2358.0,,,5066
768.0,2375.0,,,5067
754.0,2399.0,,,5068
753.0,2275.0,,,5069
784.0,2272.0,,,5070
779.0,2502.0,,,5071
778.0,2462.0,,,5072
780.0,2501.0,,,5073
754.0,2446.0,,,5074
752.0,2435.0,,,5075
760.0,2329.0,,,5076
764.0,2343.0,,,5077
759.0,2522.0,,,5078
752.0,2535.0,,,5079
746.0,2563.0,,,5080
746.0,2554.0,,,5081
752.0,2530.0,,,5082
753.0,2429.0,,,5083
745.0,2450.0,,,5084
741.0,2379.0,,,5085
737.0,2466.0,,,5086
731.0,2460.0,,,5087
736.0,2447.0,,,5088
740.0,2412.0,,,5089
743.0,2328.0,,,5090
745.0,2296.0,,,5091
717.0,2407.0,,,5092
695.0,2329.0,,,5093
687.0,2321.0,,,5094
670.0,2239.0,,,5095
654.0,2227.0,,,5096
648.0,2084.0,,,5097
645.0,2036.0,,,5098
643.0,2133.0,,,5099
636.0,2102.0,,,5100
638.0,2048.0,,,5101
630.0,2027.0,,,5102
631.0,2017.0,,,5103
630.0,1900.0,,,5104
593.0,1858.0,,,5105
589.0,1975.0,,,5106
586.0,1987.0,,,5107
555.0,1947.0,,,5108
539.0,1905.0,,,5109
542.0,1885.0,,,5110
534.0,1768.0,,,5111
518.0,1704.0,,,5112
522.0,1855.0,,,5113
513.0,1783.0,,,5114
503.0,1778.0,,,5115
493.0,1705.0,,,5116
495.0,1749.0,,,5117
495.0,1613.0,,,5118
496.0,1590.0,,,5119
486.0,1762.0,,,5120
484.0,1731.0,,,5121
468.0,1699.0,,,5122
464.0,1678.0,,,5123
464.0,1690.0,,,5124
468.0,1509.0,,,5125
473.0,1494.0,,,5126
472.0,1672.0,,,5127
473.0,1653.0,,,5128
477.0,1577.0,,,5129
476.0,1568.0,,,5130
466.0,1549.0,,,5131
465.0,1414.0,,,5132
470.0,1456.0,,,5133
470.0,1582.0,,,5134
466.0,1618.0,,,5135
461.0,1574.0,,,5136
454.0,1526.0,,,5137
467.0,1518.0,,,5138
469.0,1373.0,,,5139
473.0,1312.0,,,5140
466.0,1531.0,,,5141
446.0,1503.0,,,5142
443.0,1464.0,,,5143
439.0,1446.0,,,5144
435.0,1452.0,,,5145
450.0,1354.0,,,5146
458.0,1362.0,,,5147
472.0,1530.0,,,5148
458.0,1513.0,,,5149
453.0,1461.0,,,5150
443.0,1503.0,,,5151
450.0,1551.0,,,5152
461.0,1488.0,,,5153
470.0,1480.0,,,5154
475.0,1630.0,,,5155
466.0,1656.0,,,5156
476.0,1710.0,,,5157
462.0,1761.0,,,5158
474.0,1733.0,,,5159
497.0,1999.0,,,5160
499.0,2418.0,,,5161
514.0,2820.0,,,5162
544.0,3148.0,,,5163
555.0,3416.0,,,5164
574.0,3289.0,,,5165
615.0,3614.0,,,5166
662.0,4059.0,,,5167
701.0,5083.0,,,5168
753.0,5532.0,,,5169
793.0,5981.0,,,5170
858.0,6286.0,,,5171
896.0,6255.0,,,5172
917.0,6733.0,,,5173
980.0,7829.0,,,5174
1022.0,8314.0,,,5175
1027.0,8737.0,,,5176
1053.0,9191.0,,,5177
1086.0,9463.0,,,5178
1118.0,9240.0,,,5179
1147.0,10070.0,,,5180
1185.0,10560.0,,,5181
1195.0,10615.0,,,5182
1203.0,10611.0,,,5183
1196.0,10706.0,,,5184
1217.0,10579.0,,,5185
1215.0,10350.0,,,5186
1222.0,10679.0,,,5187
1255.0,10872.0,,,5188
1213.0,10945.0,,,5189
1198.0,10561.0,,,5190
1207.0,10438.0,,,5191
1200.0,10339.0,,,5192
1189.0,9962.0,,,5193
1181.0,9825.0,,,5194
1167.0,9946.0,,,5195
1135.0,9672.0,,,5196
1118.0,9426.0,,,5197
1087.0,9078.0,,,5198
1063.0,8828.0,,,5199
1044.0,8505.0,,,5200
1037.0,8425.0,,,5201
1036.0,8553.0,,,5202
1010.0,8196.0,,,5203
990.0,7977.0,,,5204
967.0,7752.0,,,5205
938.0,7553.0,,,5206
914.0,7305.0,,,5207
878.0,7032.0,,,5208
863.0,7160.0,,,5209
831.0,6875.0,,,5210
816.0,6669.0,,,5211
794.0,6507.0,,,5212
773.0,6366.0,,,5213
762.0,6194.0,,,5214
767.0,6212.0,,,5215
719.0,5965.0,,,5216
704.0,5903.0,,,5217
674.0,5684.0,,,5218
662.0,5456.0,,,5219
649.0,5477.0,,,5220
646.0,5295.0,,,5221
617.0,5069.0,,,5222
607.0,5095.0,,,5223
604.0,4973.0,,,5224
584.0,4880.0,,,5225
566.0,4714.0,,,5226
557.0,4688.0,,,5227
549.0,4522.0,,,5228
552.0,4453.0,,,5229
544.0,4490.0,,,5230
533.0,4423.0,,,5231
522.0,4299.0,,,5232
502.0,4193.0,,,5233
496.0,4198.0,,,5234
492.0,4198.0,,,5235
489.0,3958.0,,,5236
480.0,4058.0,,,5237
449.0,3906.0,,,5238
431.0,3830.0,,,5239
412.0,3766.0,,,5240
404.0,3764.0,,,5241
401.0,3702.0,,,5242
408.0,3674.0,,,5243
409.0,3813.0,,,5244
402.0,3775.0,,,5245
400.0,3830.0,,,5246
400.0,3821.0,,,5247
396.0,3861.0,,,5248
390.0,3911.0,,,5249
397.0,4079.0,,,5250
386.0,4125.0,,,5251
392.0,4225.0,,,5252
382.0,4250.0,,,5253
380.0,4301.0,,,5254
381.0,4301.0,,,5255
389.0,4487.0,,,5256
394.0,4742.0,,,5257
382.0,4838.0,,,5258
371.0,4957.0,,,5259
369.0,5012.0,,,5260
377.0,5074.0,,,5261
378.0,5083.0,,,5262
399.0,5120.0,,,5263
417.0,5599.0,,,5264
428.0,5747.0,,,5265
440.0,5958.0,,,5266
445.0,5993.0,,,5267
448.0,5696.0,,,5268
460.0,5856.0,,,5269
465.0,5867.0,,,5270
468.0,6271.0,,,5271
461.0,6619.0,,,5272
453.0,6787.0,,,5273
460.0,6752.0,,,5274
458.0,6845.0,,,5275
458.0,6523.0,,,5276
463.0,6556.0,,,5277
471.0,6894.0,,,5278
469.0,6955.0,,,5279
459.0,6905.0,,,5280
462.0,6887.0,,,5281
441.0,6884.0,,,5282
440.0,6618.0,,,5283
461.0,6511.0,,,5284
446.0,6805.0,,,5285
444.0,6822.0,,,5286
434.0,6755.0,,,5287
435.0,6673.0,,,5288
429.0,6574.0,,,5289
432.0,6178.0,,,5290
432.0,6083.0,,,5291
415.0,6382.0,,,5292
390.0,6259.0,,,5293
383.0,6087.0,,,5294
375.0,6022.0,,,5295
367.0,5879.0,,,5296
365.0,5782.0,,,5297
362.0,5590.0,,,5298
375.0,5488.0,,,5299
373.0,5340.0,,,5300
370.0,5291.0,,,5301
362.0,4984.0,,,5302
361.0,4914.0,,,5303
351.0,4974.0,,,5304
334.0,4818.0,,,5305
322.0,4704.0,,,5306
312.0,4621.0,,,5307
313.0,4399.0,,,5308
312.0,4256.0,,,5309
304.0,4455.0,,,5310
288.0,4210.0,,,5311
262.0,4041.0,,,5312
257.0,3968.0,,,5313
247.0,3970.0,,,5314
251.0,3722.0,,,5315
256.0,3733.0,,,5316
255.0,3832.0,,,5317
247.0,3658.0,,,5318
241.0,3542.0,,,5319
233.0,3529.0,,,5320
229.0,3516.0,,,5321
232.0,3382.0,,,5322
231.0,3395.0,,,5323
236.0,3514.0,,,5324
231.0,3403.0,,,5325
212.0,3306.0,,,5326
209.0,3285.0,,,5327
202.0,3307.0,,,5328
202.0,3160.0,,,5329
202.0,3205.0,,,5330
206.0,3333.0,,,5331
201.0,3295.0,,,5332
214.0,3302.0,,,5333
214.0,3341.0,,,5334
205.0,3358.0,,,5335
205.0,3199.0,,,5336
207.0,3226.0,,,5337
209.0,3468.0,,,5338
204.0,3430.0,,,5339
218.0,3495.0,,,5340
220.0,3461.0,,,5341
211.0,3357.0,,,5342
216.0,3410.0,,,5343
216.0,3400.0,,,5344
227.0,3734.0,,,5345
238.0,3796.0,,,5346
250.0,3946.0,,,5347
248.0,3961.0,,,5348
235.0,3976.0,,,5349
241.0,3776.0,,,5350
242.0,3914.0,,,5351
241.0,4211.0,,,5352
251.0,4452.0,,,5353
252.0,4582.0,,,5354
252.0,4668.0,,,5355
244.0,4718.0,,,5356
246.0,4494.0,,,5357
256.0,4564.0,,,5358
276.0,4991.0,,,5359
282.0,5144.0,,,5360
280.0,5335.0,,,5361
280.0,5325.0,,,5362
280.0,5317.0,,,5363
281.0,4738.0,,,5364
288.0,4749.0,,,5365
293.0,5441.0,,,5366
308.0,5561.0,,,5367
311.0,5569.0,,,5368
317.0,5532.0,,,5369
319.0,5484.0,,,5370
314.0,5020.0,,,5371
321.0,5018.0,,,5372
317.0,4940.0,,,5373
322.0,5494.0,,,5374
315.0,5527.0,,,5375
305.0,5445.0,,,5376
300.0,5352.0,,,5377
304.0,4995.0,,,5378
310.0,4902.0,,,5379
310.0,5320.0,,,5380
305.0,5387.0,,,5381
291.0,5376.0,,,5382
293.0,5330.0,,,5383
288.0,5272.0,,,5384
293.0,4853.0,,,5385
286.0,4880.0,,,5386
281.0,5241.0,,,5387
280.0,5346.0,,,5388
275.0,5352.0,,,5389
276.0,5363.0,,,5390
277.0,5352.0,,,5391
285.0,4922.0,,,5392
291.0,4010.0,,,5393
282.0,5327.0,,,5394
288.0,5387.0,,,5395
287.0,5391.0,,,5396
276.0,5321.0,,,5397
275.0,5227.0,,,5398
282.0,4889.0,,,5399
283.0,4853.0,,,5400
293.0,5122.0,,,5401
273.0,5084.0,,,5402
262.0,4983.0,,,5403
260.0,4889.0,,,5404
253.0,4864.0,,,5405
261.0,4781.0,,,5406
260.0,4799.0,,,5407
263.0,4695.0,,,5408
261.0,4719.0,,,5409
252.0,4814.0,,,5410
251.0,4770.0,,,5411
30.0,1594.0,,,5412
33.0,1600.0,,,5413
173.0,,,,5414
200.0,,,,5415
237.0,,,,5416
280.0,,,,5417
307.0,,,,5418
327.0,,,,5419
337.0,,,660.0,5420
362.0,,,644.0,5421
360.0,,,636.0,5422
383.0,,,603.0,5423
383.0,,,580.0,5424
387.0,,,561.0,5425
387.0,,,558.0,5426
379.0,,,538.0,5427
389.0,,195.0,550.0,5428
384.0,,194.0,547.0,5429
385.0,,183.0,578.0,5430
360.0,,168.0,605.0,5431
373.0,,180.0,618.0,5432
377.0,,183.0,623.0,5433
392.0,,208.0,635.0,5434
399.0,,220.0,632.0,5435
411.0,,234.0,634.0,5436
415.0,,228.0,639.0,5437
418.0,,245.0,654.0,5438
415.0,,231.0,689.0,5439
426.0,,223.0,707.0,5440
428.0,,213.0,734.0,5441
418.0,,213.0,796.0,5442
419.0,,205.0,841.0,5443
428.0,,206.0,897.0,5444
425.0,,200.0,935.0,5445
449.0,,222.0,1013.0,5446
464.0,,236.0,1082.0,5447
470.0,,245.0,1189.0,5448
486.0,,258.0,1285.0,5449
493.0,,256.0,1375.0,5450
508.0,,274.0,1498.0,5451
544.0,,311.0,1595.0,5452
565.0,,310.0,1655.0,5453
574.0,,306.0,1814.0,5454
604.0,,330.0,1925.0,5455
642.0,,359.0,2012.0,5456
663.0,,389.0,2141.0,5457
711.0,,424.0,2241.0,5458
751.0,,453.0,2421.0,5459
769.0,,460.0,2558.0,5460
807.0,,501.0,2684.0,5461
876.0,,558.0,2873.0,5462
904.0,,582.0,3081.0,5463
943.0,,603.0,3224.0,5464
986.0,,620.0,3408.0,5465
1062.0,,661.0,3514.0,5466
1090.0,,680.0,3672.0,5467
1135.0,,701.0,3869.0,5468
1202.0,,675.0,3957.0,5469
1251.0,,716.0,4047.0,5470
1289.0,,750.0,4141.0,5471
1350.0,,790.0,4153.0,5472
1371.0,,755.0,4170.0,5473
1383.0,,765.0,4111.0,5474
1446.0,,782.0,4117.0,5475
1451.0,,773.0,4115.0,5476
1475.0,,746.0,4071.0,5477
1496.0,,762.0,4068.0,5478
1521.0,,740.0,4128.0,5479
1524.0,,747.0,4194.0,5480
1558.0,,804.0,4247.0,5481
1581.0,,781.0,4211.0,5482
1577.0,,774.0,4248.0,5483
1590.0,,785.0,4324.0,5484
1618.0,,790.0,4336.0,5485
1647.0,,803.0,4279.0,5486
1656.0,,803.0,4258.0,5487
1715.0,,837.0,4213.0,5488
1723.0,,844.0,4157.0,5489
1727.0,,861.0,4137.0,5490
1794.0,,913.0,4044.0,5491
1845.0,,934.0,4036.0,5492
1911.0,,974.0,4057.0,5493
1951.0,,1029.0,3974.0,5494
1996.0,,995.0,3924.0,5495
2014.0,,997.0,3928.0,5496
2009.0,,986.0,3811.0,5497
2046.0,,965.0,3793.0,5498
2078.0,,967.0,3668.0,5499
2086.0,,951.0,3589.0,5500
2090.0,,918.0,3528.0,5501
2129.0,,912.0,3498.0,5502
2090.0,,898.0,3284.0,5503
2106.0,,911.0,3194.0,5504
2075.0,,834.0,3136.0,5505
2099.0,,807.0,3069.0,5506
2107.0,,768.0,2989.0,5507
2077.0,,747.0,2882.0,5508
2078.0,,731.0,2781.0,5509
2069.0,,740.0,2845.0,5510
2060.0,,701.0,2838.0,5511
2053.0,,768.0,2718.0,5512
1999.0,,758.0,2739.0,5513
1990.0,,747.0,2669.0,5514
1999.0,,765.0,2631.0,5515
1995.0,,759.0,2600.0,5516
1931.0,,713.0,2482.0,5517
1915.0,,724.0,2417.0,5518
1878.0,,692.0,2348.0,5519
1821.0,,667.0,2209.0,5520
1796.0,,631.0,2156.0,5521
1792.0,,575.0,2140.0,5522
1764.0,,564.0,2082.0,5523
1753.0,,573.0,2063.0,5524
1728.0,,555.0,1973.0,5525
1688.0,,532.0,1955.0,5526
1670.0,,518.0,1943.0,5527
1636.0,,532.0,1881.0,5528
1612.0,,533.0,1798.0,5529
1592.0,,503.0,1798.0,5530
1555.0,,485.0,1776.0,5531
1529.0,,470.0,1805.0,5532
1485.0,,453.0,1772.0,5533
1463.0,,452.0,1736.0,5534
1445.0,,444.0,1726.0,5535
1445.0,,445.0,1752.0,5536
1437.0,,425.0,1720.0,5537
1419.0,,429.0,1685.0,5538
1405.0,,426.0,1617.0,5539
1400.0,,426.0,1585.0,5540
1358.0,,399.0,1581.0,5541
1348.0,,387.0,1553.0,5542
1305.0,,367.0,1512.0,5543
1276.0,,381.0,1504.0,5544
1280.0,,381.0,1484.0,5545
1268.0,,376.0,1474.0,5546
1255.0,,372.0,1486.0,5547
1259.0,,370.0,1467.0,5548
1252.0,,356.0,1451.0,5549
1207.0,,367.0,1467.0,5550
1190.0,,359.0,1457.0,5551
1177.0,,345.0,1443.0,5552
1157.0,,347.0,1424.0,5553
1120.0,,323.0,1430.0,5554
1077.0,,322.0,1406.0,5555
1072.0,,325.0,1401.0,5556
1058.0,,323.0,1361.0,5557
1027.0,,315.0,1360.0,5558
1014.0,,318.0,1360.0,5559
1011.0,,311.0,1376.0,5560
1004.0,,348.0,1320.0,5561
