stringency_index,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,Prevention ID
11.11,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7917
33.33,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7918
93.52,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7919
97.22,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7920
100.0,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7921
96.3,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7922
90.74,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7923
82.41,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7924
76.85,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7925
78.7,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7926
81.48,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7927
84.26,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7928
87.96,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7929
89.81,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7930
79.63,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7931
75.0,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7932
71.3,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7933
65.84,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7934
65.8,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7935
65.76,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7936
65.6,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7937
65.45,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7938
65.1,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7939
53.99,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7940
53.87,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7941
64.98,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7942
64.79,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7943
53.67,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7944
53.63,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7945
53.38,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7946
52.22,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7947
52.17,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7948
41.03,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7949
29.92,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7950
29.9,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7951
29.74,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7952
30.97,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7953
30.96,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7954
30.77,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7955
30.73,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7956
30.43,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7957
30.4,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7958
30.39,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7959
30.38,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7960
30.35,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7961
30.34,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7962
30.33,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7963
30.3,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7964
30.29,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7965
30.27,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7966
30.25,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7967
30.24,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7968
30.22,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7969
,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,,,,7970
13.89,,8.33,,,,,84.86,0.949,,,,7971
25.0,,8.33,,,,,84.86,0.949,,,,7972
36.11,,8.33,,,,,84.86,0.949,,,,7973
41.67,,8.33,,,,,84.86,0.949,,,,7974
45.37,,8.33,,,,,84.86,0.949,,,,7975
49.07,,8.33,,,,,84.86,0.949,,,,7976
49.07,,8.33,,,,,84.86,0.949,46.0,0.98,0.98,7977
52.78,,8.33,,,,,84.86,0.949,,,,7978
52.78,,8.33,,,,,84.86,0.949,362.8,3.95,7.08,7979
63.89,,8.33,,,,,84.86,0.949,,,,7980
63.89,,8.33,,,,,84.86,0.949,89.2,0.65,-6.16,7981
66.67,,8.33,,,,,84.86,0.949,,,,7982
66.67,,8.33,,,,,84.86,0.949,-68.2,-0.39,-3.88,7983
60.19,,8.33,,,,,84.86,0.949,,,,7984
52.78,,8.33,,,,,84.86,0.949,-6.60000000000002,-0.03,1.53,7985
41.67,,8.33,,,,,84.86,0.949,-84.0,-0.33,-2.03,7986
66.67,,8.33,,,,,84.86,0.949,74.8,0.25,4.01,7987
66.67,,8.33,,,,,84.86,0.949,397.2,1.19,8.36,7988
62.96,,8.33,,,,,84.86,0.949,,,,7989
59.26,,8.33,,,,,84.86,0.949,,,,7990
55.56,,8.33,,,,,84.86,0.949,,,,7991
51.85,,8.33,,,,,84.86,0.949,,,,7992
51.85,,8.33,,,,,84.86,0.949,594.0,1.61,5.39,7993
51.85,,8.33,,,,,84.86,0.949,855.8,2.09,6.67,7994
68.52,,8.33,,,,,84.86,0.949,1170.2,2.62,8.25,7995
68.52,,8.33,,,,,84.86,0.949,,,,7996
71.3,,8.33,,,,,84.86,0.949,,,,7997
71.3,,8.33,,,,,84.86,0.949,1568.6,3.19,9.08,7998
71.3,,8.33,,,,,84.86,0.949,2097.0,3.89,11.11,7999
71.3,,8.33,,,,,84.86,0.949,1716.2,2.94,-8.42,8000
71.3,,8.33,,,,,84.86,0.949,1545.0,2.46,-3.81,8001
71.3,,8.33,,,,,84.86,0.949,1566.0,2.34,0.51,8002
71.3,,8.33,,,,,84.86,0.949,1641.0,2.31,1.84,8003
71.3,,8.33,,,,,84.86,0.949,1635.0,2.18,-0.16,8004
65.74,,8.33,,,,,84.86,0.949,,,,8005
65.74,,8.33,,,,,84.86,0.949,1726.2,2.19,2.27,8006
59.26,,8.33,,,,,84.86,0.949,1900.0,2.29,4.45,8007
59.26,,8.33,,,,,84.86,0.949,2036.2,2.35,3.68,8008
52.78,,8.33,,,,,84.86,0.949,2353.4,2.6,7.98,8009
55.56,,8.33,,,,,84.86,0.949,2823.2,2.99,12.16,8010
55.56,,8.33,,,,,84.86,0.949,3020.0,3.06,4.43,8011
62.04,,8.33,,,,,84.86,0.949,,,,8012
65.74,,8.33,,,,,84.86,0.949,2949.8,2.85,-1.46,8013
71.3,,8.33,,,,,84.86,0.949,4466.4,4.13,33.15,8014
75.0,,8.33,,,,,84.86,0.949,,,,8015
75.0,,8.33,,,,,84.86,0.949,12134.6,10.76,168.61,8016
63.89,,8.33,,,,,84.86,0.949,13527.0,11.57,33.47,8017
61.61,,8.33,,,,,84.86,0.949,,,,8018
61.6,,8.33,,,,,84.86,0.949,,,,8019
57.9,,8.33,,,,,84.86,0.949,,,,8020
54.19,,8.33,,,,,84.86,0.949,,,,8021
54.18,,8.33,,,,,84.86,0.949,,,,8022
54.17,,8.33,,,,,84.86,0.949,,,,8023
54.16,,8.33,,,,,84.86,0.949,,,,8024
51.06,,8.33,,,,,84.86,0.949,,,,8025
51.05,,8.33,,,,,84.86,0.949,,,,8026
51.04,,8.33,,,,,84.86,0.949,,,,8027
47.33,,8.33,,,,,84.86,0.949,,,,8028
47.32,,8.33,,,,,84.86,0.949,,,,8029
47.31,,8.33,,,,,84.86,0.949,,,,8030
47.3,,8.33,,,,,84.86,0.949,13649.4,11.28,2.96,8031
47.3,,8.33,,,,,84.86,0.949,,,,8032
47.29,,8.33,,,,,84.86,0.949,,,,8033
47.28,,8.33,,,,,84.86,0.949,,,,8034
47.27,,8.33,,,,,84.86,0.949,,,,8035
47.26,,8.33,,,,,84.86,0.949,,,,8036
47.25,,8.33,,,,,84.86,0.949,,,,8037
47.24,,8.33,,,,,84.86,0.949,,,,8038
47.23,,8.33,,,,,84.86,0.949,,,,8039
47.22,,8.33,,,,,84.86,0.949,,,,8040
47.21,,8.33,,,,,84.86,0.949,,,,8041
47.2,,8.33,,,,,84.86,0.949,,,,8042
47.19,,8.33,,,,,84.86,0.949,,,,8043
47.18,,8.33,,,,,84.86,0.949,,,,8044
47.17,,8.33,,,,,84.86,0.949,,,,8045
52.72,,8.33,,,,,84.86,0.949,,,,8046
52.71,,8.33,,,,,84.86,0.949,,,,8047
52.7,,8.33,,,,,84.86,0.949,,,,8048
47.14,,8.33,,,,,84.86,0.949,,,,8049
47.13,,8.33,,,,,84.86,0.949,,,,8050
47.12,,8.33,,,,,84.86,0.949,,,,8051
47.11,,8.33,,,,,84.86,0.949,,,,8052
47.1,,8.33,,,,,84.86,0.949,,,,8053
47.09,,8.33,,,,,84.86,0.949,,,,8054
47.08,,8.33,,,,,84.86,0.949,,,,8055
47.07,,8.33,,,,,84.86,0.949,,,,8056
47.06,,8.33,,,,,84.86,0.949,,,,8057
47.05,,8.33,,,,,84.86,0.949,,,,8058
48.9,,8.33,,,,,84.86,0.949,,,,8059
48.89,,8.33,,,,,84.86,0.949,,,,8060
48.88,,8.33,,,,,84.86,0.949,,,,8061
48.87,,8.33,,,,,84.86,0.949,,,,8062
,,8.33,,,,,84.86,0.949,,,,8063
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8064
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2845.6,-9.64,-7.32,8065
19.44,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8066
46.3,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8067
50.0,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8068
50.0,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2976.5,-9.24,-4.83,8069
67.59,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8070
67.59,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2810.4,-8.06,6.3,8071
71.3,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8072
76.85,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8073
76.85,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2809.7,-7.5,0.03,8074
76.85,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2792.0,-6.99,0.71,8075
76.85,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2694.9,-6.35,3.92,8076
76.85,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2615.8,-5.83,3.26,8077
76.85,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2693.3,-5.69,-3.18,8078
76.85,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2811.0,-5.66,-4.97,8079
66.67,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8080
66.67,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2833.3,-5.45,-0.96,8081
66.67,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2758.8,-5.08,3.28,8082
66.67,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2924.3,-5.17,-7.27,8083
66.67,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3019.6,-5.13,-4.17,8084
61.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8085
61.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2882.5,-4.72,6.06,8086
61.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2886.2,-4.55,-0.16,8087
54.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8088
54.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3067.9,-4.68,-8.08,8089
54.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2992.0,-4.41,3.46,8090
54.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2893.7,-4.13,4.43,8091
54.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3005.4,-4.16,-4.9,8092
54.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3174.3,-4.26,-7.41,8093
54.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3401.4,-4.42,-9.54,8094
54.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3348.5,-4.22,2.29,8095
54.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3322.0,-4.07,1.16,8096
49.07,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8097
49.07,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3360.3,-4.01,-1.66,8098
49.07,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3327.2,-3.87,1.51,8099
49.07,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3417.5,-3.87,-3.94,8100
50.0,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3419.8,-3.78,-0.1,8101
40.74,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8102
40.74,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3357.9,-3.62,2.73,8103
40.74,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3201.6,-3.36,6.75,8104
40.74,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-3099.7,-3.18,4.33,8105
40.74,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2938.8,-2.94,6.7,8106
40.74,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2827.5,-2.76,4.54,8107
40.74,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-2497.0,-2.38,13.61,8108
40.74,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-1920.9,-1.79,23.88,8109
40.74,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,-1121.8,-1.02,33.49,8110
57.41,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8111
57.41,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,24.4999999999999,0.02,47.67,8112
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8113
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,1590.4,1.39,65.32,8114
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,3073.1,2.63,60.09,8115
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,4684.4,3.93,65.61,8116
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,6278.3,5.15,61.9,8117
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,7810.4,6.28,59.92,8118
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,8905.9,7.01,41.54,8119
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9979.6,7.69,40.09,8120
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,10786.3,8.14,30.12,8121
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,11123.3,8.22,11.68,8122
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,11409.3,8.25,9.8,8123
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,11529.1,8.17,4.1,8124
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,11379.9,7.89,-4.95,8125
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,11208.1,7.61,-5.62,8126
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,11028.1,7.34,-5.87,8127
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,10971.1,7.16,-1.91,8128
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,11187.7,7.16,7.33,8129
72.22,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,11565.3,7.27,13.05,8130
79.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8131
79.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,12562.7,7.76,35.47,8132
79.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,14154.9,8.6,58.78,8133
79.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,16088.1,9.62,73.37,8134
79.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,18030.9,10.61,74.98,8135
70.37,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8136
70.37,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,19659.7,11.4,64.89,8137
70.37,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,20713.9,11.84,42.55,8138
66.67,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,21535.1,12.15,33.8,8139
66.67,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,22068.7,12.28,21.9,8140
66.67,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,22426.1,12.31,15.1,8141
66.67,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,22663.9,12.29,10.28,8142
49.07,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,22784.5,12.2,5.31,8143
49.07,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,22843.1,12.09,2.58,8144
49.07,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,22966.9,12.01,5.42,8145
49.07,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,23080.1,11.93,5.0,8146
49.07,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,23158.5,11.83,3.42,8147
49.07,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,23586.9,11.91,19.04,8148
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8149
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,23782.9,11.88,8.94,8150
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,23926.3,11.82,6.46,8151
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,24069.7,11.76,6.29,8152
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,23900.9,11.54,-7.41,8153
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,24025.9,11.47,5.25,8154
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,23906.9,11.29,-5.15,8155
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,23973.5,11.2,2.92,8156
25.0,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8157
25.0,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,23871.3,11.04,-4.43,8158
25.0,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,23847.5,10.91,-1.09,8159
25.0,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,23826.3,10.79,-0.92,8160
30.56,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8161
30.56,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,24011.1,10.77,8.31,8162
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,24210.1,10.75,8.76,8163
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,24267.5,10.66,2.48,8164
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,24338.5,10.58,3.01,8165
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,24471.5,10.53,5.54,8166
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,24684.9,10.51,8.7,8167
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,24925.5,10.51,9.91,8168
30.82,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8169
30.81,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,25487.7,10.64,23.3,8170
30.81,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8171
22.47,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8172
22.46,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8173
22.46,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,26433.9,10.92,39.66,8174
22.45,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8175
22.44,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,27559.3,11.27,46.8,8176
22.44,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8177
22.43,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8178
22.43,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,28835.3,11.68,53.23,8179
22.42,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8180
22.41,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8181
30.75,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8182
30.73,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,30398.1,12.19,63.34,8183
30.73,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8184
30.72,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8185
30.71,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,32093.5,12.75,69.04,8186
30.71,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8187
30.7,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8188
30.61,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8189
30.59,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,33483.5,13.16,53.98,8190
30.58,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8191
30.55,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8192
30.53,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8193
27.75,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8194
27.72,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,34583.7,13.46,43.03,8195
27.7,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8196
27.69,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8197
27.67,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8198
27.67,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,35394.3,13.64,30.73,8199
27.65,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8200
27.64,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8201
27.63,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8202
27.62,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8203
28.47,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8204
28.46,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36052.1,13.75,24.56,8205
28.45,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8206
28.43,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8207
28.41,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8208
28.37,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8209
28.28,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36295.2,13.69,8.43,8210
28.26,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8211
28.24,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8212
28.21,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8213
28.2,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8214
28.16,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36276.3,13.53,-0.65,8215
28.15,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8216
28.14,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8217
28.12,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8218
28.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8219
28.08,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36205.2,13.36,-2.43,8220
28.07,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8221
28.06,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8222
28.04,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8223
28.0,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36126.1,13.19,-2.62,8224
27.99,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8225
27.98,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8226
27.97,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8227
27.96,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8228
27.92,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36204.4,13.07,2.56,8229
27.91,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8230
27.9,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8231
27.89,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8232
27.88,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8233
27.88,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36308.5,12.96,3.39,8234
27.84,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8235
27.83,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8236
27.82,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8237
27.81,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8238
27.78,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36513.6,12.9,6.88,8239
27.77,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8240
27.76,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8241
27.73,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36572.3,12.79,1.99,8242
27.73,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8243
27.72,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,,,,8244
27.71,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36569.0,12.66,-0.11,8245
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36511.5,12.52,-2.05,8246
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36666.8,12.45,5.73,8247
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36790.1,12.38,4.68,8248
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,36975.0,12.34,7.14,8249
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,37201.9,12.31,9.04,8250
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,37259.2,12.23,2.31,8251
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,37431.5,12.19,7.09,8252
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,37605.2,12.15,7.13,8253
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,37671.7,12.08,2.81,8254
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,37733.6,12.01,2.67,8255
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,37693.3,11.91,-1.77,8256
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,37588.0,11.79,-4.63,8257
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,37631.9,11.72,1.92,8258
11.11,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,37685.2,11.66,2.36,8259
